,Unnamed: 0,date2,hour,favorites count,favorites mean,retweets mean,retweets count,RT_score mean,RT_score count,fav_score mean,Daily Weight mean,Daily Weight count,blob_sent mean,subjectivity mean,vader_sent mean,Close,price dir,movement,month
145,145,2019-01-07,17,6,115.66666666666669,29.83333333333333,6,1.6789842008045432,6,2.660982511409113,5.339966712213656,6,0.2816604605252162,0.1111111111111111,2.0664733767459573,3979.34,4.494,1.0,1.0
146,146,2019-01-07,18,8,32.375,12.875,8,1.6017812500100033,8,2.9376649498271563,5.78944619983716,8,1.059080543343685,0.4104166666666666,1.5761417149144332,3977.89,-0.474,0.0,1.0
147,147,2019-01-07,19,5,9.0,9.4,5,0.7657282792978191,5,1.3447664881642418,3.3104947674620604,5,0.8629023138388204,0.2397979797979798,0.9885897782465868,3988.52,0.612,1.0,1.0
148,148,2019-01-07,20,9,61.888888888888886,33.55555555555556,9,1.3593159380528368,9,2.439776177034069,5.021314337309128,9,0.4434840388437409,0.369023569023569,-0.6783382579527596,3970.96,0.21,1.0,1.0
149,149,2019-01-07,21,7,4134.857142857143,170.71428571428572,7,2.9610983809712894,7,4.279227107225231,8.240325488196522,7,1.9520454966920604,0.3357142857142857,2.499236450099422,3971.98,-1.396,0.0,1.0
150,150,2019-01-07,22,5,29.2,12.0,5,1.7713036994039713,5,2.7099586958182007,5.681262395222172,5,-0.6270513124418562,0.29,0.5558174550653316,3964.81,-2.906,0.0,1.0
151,151,2019-01-07,23,4,14.25,1.75,4,0.5198603854199589,4,2.452843065907081,3.97270345132704,4,-0.3376129861047067,0.4499999999999999,0.1323217967688935,3975.45,-0.488,0.0,1.0
152,152,2019-01-08,0,1,28.0,19.0,1,2.9444389791664403,1,3.332204510175204,7.2766434893416445,1,0.0,0.0,0.0,3981.12,-1.48,0.0,1.0
153,153,2019-01-08,1,2,9.5,1.0,2,0.3465735902799726,2,2.1242476210246792,2.470821211304652,2,0.0,0.05,0.0,3961.03,-1.986,0.0,1.0
154,154,2019-01-08,2,4,50.5,23.0,4,2.55297273695029,4,3.7136855501892354,6.266658287139525,4,0.1691042149659043,0.2916666666666666,-1.9622772360817389,3949.16,-4.564,0.0,1.0
155,155,2019-01-08,3,1,31.0,9.0,1,2.19722457733622,1,3.4339872044851463,5.631211781821365,1,4.504969425457093,0.4,3.220490018023639,3945.61,-3.84,0.0,1.0
156,156,2019-01-08,4,4,19.25,9.25,4,1.4587026842656512,4,2.6241483447289617,4.332851028994613,4,0.1173179557605275,0.2625,0.5099294118604086,3944.88,-6.114,0.0,1.0
157,157,2019-01-08,6,1,130.0,4.0,1,1.3862943611198906,1,4.867534450455582,6.253828811575473,1,-1.9543215036173356,0.6875,-0.957461191052205,3958.56,-0.494,0.0,1.0
158,158,2019-01-08,7,2,31.0,17.0,2,2.079441541679836,2,3.2283848277860816,5.807826369465918,2,0.2321543389141762,0.1388888888888888,-0.046051953921991,3953.6,0.888,1.0,1.0
159,159,2019-01-08,8,3,7.666666666666667,6.0,3,0.9634572526320548,3,1.0148408125744743,2.3116313985398627,3,0.0,0.2291666666666666,1.6700848364045056,3960.64,3.006,1.0,1.0
160,160,2019-01-08,9,4,60.75,26.5,4,2.4844722448133654,4,3.043548726658038,5.778020971471403,4,-1.2713894092110616,0.2708333333333333,0.4972292824953634,3973.62,5.748,1.0,1.0
161,161,2019-01-08,10,6,17286.5,1065.0,6,4.315723694268544,6,5.90915060039655,10.39154096133176,6,0.0,0.0,1.361429740705671,3980.69,6.04,1.0,1.0
162,162,2019-01-08,11,1,167.0,58.0,1,4.060443010546419,1,5.117993812416755,9.178436822963176,1,0.3365426835086491,0.58,0.0,4001.59,8.606,1.0,1.0
163,163,2019-01-08,12,5,43.6,22.8,5,2.084456269190259,5,2.489960566090555,5.974416835280814,5,0.0,0.0133333333333333,1.048280187302675,3988.83,7.046,1.0,1.0
164,164,2019-01-08,13,5,9.2,1.0,5,0.2772588722239781,5,1.7790163063508335,3.056275178574812,5,0.8890940188890359,0.4200735930735931,1.551942048712458,4026.72,13.216,1.0,1.0
165,165,2019-01-08,14,10,11.8,3.3,10,0.40943445622221,10,1.5767291440491316,2.986163600271341,10,0.0563886282092339,0.3152380952380952,-0.2251885996296651,4008.81,7.038,1.0,1.0
166,166,2019-01-08,15,3,44.0,21.0,3,2.757353207403471,3,3.5808505359987426,7.671537076735547,3,0.2703878775542474,0.4566666666666667,1.6726628074440375,4000.48,3.958,1.0,1.0
167,167,2019-01-08,16,5,34.8,8.8,5,1.049404814432097,5,2.297521531397188,4.546926345829285,5,0.0,0.2,-0.4910166005990897,3968.77,-6.564,0.0,1.0
168,168,2019-01-08,17,11,90.54545454545456,35.72727272727273,11,1.8248453427959404,11,3.188184121184253,6.194847645798376,11,-0.2637929271299289,0.5358700642791552,-0.6555411991929426,3962.0,-5.366,0.0,1.0
169,169,2019-01-08,18,6,30.0,3.333333333333333,6,0.9985774245179968,6,2.908356162257496,4.9069335867754935,6,1.3307206016664388,0.261111111111111,1.7485425940889054,3968.46,-11.652,0.0,1.0
170,170,2019-01-08,19,12,151.91666666666666,9.083333333333334,12,0.8981160473261537,12,2.840476192821436,4.8219255734809225,12,0.3777019513654296,0.1259259259259259,-0.2451120491732586,3976.12,-6.538,0.0,1.0
171,171,2019-01-08,20,5,198.6,78.4,5,1.579310540328608,5,2.133939860790616,4.913250401119224,5,0.0461767412879984,0.0909090909090909,0.1323470117655515,3965.4,-7.016,0.0,1.0
172,172,2019-01-08,21,8,31.625,8.75,8,1.0825967399867202,8,1.846982534953995,4.054579274940715,8,-0.1329473657377325,0.2886363636363636,0.3520806843213779,3963.23,-1.108,0.0,1.0
173,173,2019-01-08,22,4,5.25,2.75,4,0.7945134575869863,4,1.5171063970610277,3.311619854648014,4,0.0652738293077611,0.1916666666666666,0.0,3967.83,1.166,1.0,1.0
174,174,2019-01-08,23,3,21.666666666666668,8.333333333333334,3,1.3965515806754754,3,2.5402350289460878,5.270119942954897,3,0.8227436632376012,0.4083333333333334,-0.1811670677287111,3955.13,-2.666,0.0,1.0
175,175,2019-01-09,0,6,156.0,27.166666666666668,6,1.610744775343938,6,3.039271724543209,4.650016499887147,6,1.4103774924547403,0.3194444444444444,2.1130291261961496,3955.73,-4.078,0.0,1.0
176,176,2019-01-09,1,4,22.75,3.75,4,0.8145241345053705,4,2.4675343932136435,3.532058527719014,4,-0.0188009674597034,0.3125,0.0,3986.0,4.12,1.0,1.0
177,177,2019-01-09,2,1,7.0,1.0,1,0.0,1,1.9459101490553128,1.9459101490553128,1,-0.1945910149055313,0.6,0.5959576231538899,3980.64,3.482,1.0,1.0
178,178,2019-01-09,3,2,23.5,13.0,2,1.9356005054539456,2,2.871501593904741,5.307102099358686,2,0.0,0.125,0.5007295232365045,3981.03,2.64,1.0,1.0
179,179,2019-01-09,5,1,46.0,25.0,1,3.218875824868201,1,3.828641396489095,8.047517221357296,1,0.0,0.0,-0.9291800186333944,3987.98,6.45,1.0,1.0
180,180,2019-01-09,7,1,96.0,50.0,1,3.912023005428146,1,4.564348191467836,8.476371196895983,1,0.4238185598447991,0.4,1.0849755132026857,3987.88,1.448,1.0,1.0
181,181,2019-01-09,9,2,98.5,38.5,2,3.585059771724814,2,4.5656485823178645,8.650708354042678,2,0.8183242991840137,0.3608796296296296,3.338094310425072,3978.0,-3.2,0.0,1.0
182,182,2019-01-09,10,3,36.333333333333336,15.0,3,2.6080153369520978,3,3.4036574174280294,6.678339421046793,3,0.4050115876822551,0.2166666666666666,2.4924950851933656,3982.77,-1.042,0.0,1.0
183,183,2019-01-09,11,1,21.0,1.0,1,0.0,1,3.044522437723423,3.044522437723423,1,-0.3044522437723423,0.6,0.0,3986.44,-0.038,0.0,1.0
184,184,2019-01-09,12,4,70.5,35.0,4,1.9113494248571583,4,2.702795359296191,5.86414478415335,4,0.9182212599895536,0.25,-0.2563723091226566,3976.72,-2.232,0.0,1.0
185,185,2019-01-09,13,8,6.0,0.5,8,0.0,8,1.1794651772788232,2.179465177278823,8,0.0871858564023764,0.1237760416666666,0.0161377237018157,3968.09,-2.89,0.0,1.0
186,186,2019-01-09,14,5,62.2,24.0,5,1.3310880700735297,5,2.935897705720535,5.466985775794065,5,0.0117557332980423,0.1649999999999999,0.0934181104931742,3951.22,-5.356,0.0,1.0
187,187,2019-01-09,15,10,13.7,6.5,10,1.1242375791258747,10,1.8311215816709443,4.155359160796819,10,-0.1663502872101997,0.3418181818181818,0.3658036025775785,3958.28,-4.898,0.0,1.0
188,188,2019-01-09,16,6,59.16666666666666,25.166666666666668,6,1.3716740516876855,6,2.689846459614165,5.228187177968518,6,-0.1067653208581352,0.4472222222222222,-0.2336795994148066,3963.03,-4.682,0.0,1.0
189,189,2019-01-09,17,5,110.8,49.0,5,3.085497050010069,5,3.785839120791806,8.071336170801874,5,0.0,0.0,0.6889875183405042,3968.0,-1.744,0.0,1.0
190,190,2019-01-09,18,48,36.770833333333336,18.58333333333333,48,2.2382550390565945,48,2.3540169251065364,5.613105297496464,48,0.5039412656258736,0.3457471853956229,0.9958918998279326,3971.38,0.658,1.0,1.0
191,191,2019-01-09,19,11,3.8181818181818175,0.6363636363636364,11,0.1628872244752777,11,0.8335925797687207,1.9964798042439984,11,0.1491033526294631,0.2731765709038436,0.0369817120665873,3978.34,5.424,1.0,1.0
192,192,2019-01-09,20,11,13293.0,1813.090909090909,11,1.966749860375149,11,3.8758014552087534,6.933460406492994,11,-0.0352471303775666,0.3524793388429751,1.0446618967598729,3967.0,1.744,1.0,1.0
193,193,2019-01-09,21,5,23.0,8.2,5,1.185385205194082,5,2.544660543393832,4.730045748587914,5,-0.5552602779497159,0.2599999999999999,-0.2357228302036548,3966.48,0.69,1.0,1.0
194,194,2019-01-09,22,16,5130.5625,386.625,16,3.54754875956321,16,5.597526647158903,10.207575406722114,16,-0.5036021194744279,0.2086284722222222,-0.0602824369704717,3967.4,-0.12,0.0,1.0
195,195,2019-01-09,23,12,976.1666666666666,82.16666666666667,12,2.3873144395933745,12,4.7633264446297074,8.150640884223082,12,0.644189553869825,0.0916666666666666,2.151512868592959,3966.65,-0.946,0.0,1.0
196,196,2019-01-10,0,8,9.125,4.0,8,1.0268758040951969,8,1.6074246664878684,2.759300470583065,8,-0.0930968910005988,0.21875,0.3581554199047935,3987.66,1.864,1.0,1.0
197,197,2019-01-10,1,3,10.333333333333334,7.666666666666667,3,1.7791793599004393,3,2.2132919446088457,3.992471304509285,3,0.1425555373005352,0.0666666666666666,0.1535364607398319,3982.44,3.088,1.0,1.0
198,198,2019-01-10,2,13,140.92307692307693,20.53846153846154,13,1.73716518451103,13,2.8042814147590738,4.618369676193181,13,0.4929203834722502,0.3541167166167165,0.981386484964664,3981.0,2.904,1.0,1.0
199,199,2019-01-10,4,2,51.0,19.0,2,2.138333059508028,2,3.0920744454687417,5.730407504976768,2,0.0,0.125,0.0,3993.0,5.27,1.0,1.0
200,200,2019-01-10,5,3,58.66666666666666,33.333333333333336,3,1.53170661671153,3,3.2149919524613755,4.746698569172906,3,-0.0435686632917882,0.5420454545454545,0.7275526788420094,3989.79,0.426,1.0,1.0
201,201,2019-01-10,6,5,7662.6,619.8,5,4.433650831470533,5,7.761480664573871,12.195131496044404,5,1.8400648022186483,0.3,6.060420173043896,3767.9,-42.908,0.0,1.0
202,202,2019-01-10,7,2,4.0,0.0,2,0.0,2,0.9729550745276566,0.9729550745276566,2,-0.0972955074527656,0.3,0.3514313729193896,3777.02,-40.796,0.0,1.0
203,203,2019-01-10,8,1,75.0,44.0,1,3.784189633918261,1,4.31748811353631,9.101677747454572,1,0.0,0.0,3.0945704341345546,3759.07,-43.974,0.0,1.0
204,204,2019-01-10,9,7,21.428571428571427,9.142857142857142,7,1.0359064261960305,7,2.2246343512622064,3.40339792031538,7,0.0994104872871141,0.365079365079365,0.8360733890426685,3732.79,-52.042,0.0,1.0
205,205,2019-01-10,10,5,61.0,40.0,5,3.49050183534024,5,4.009419224038647,7.899921059378886,5,0.0,0.4,-0.2587557379104699,3736.45,-50.668,0.0,1.0
206,206,2019-01-10,11,3,183.66666666666663,89.0,3,2.745826429537878,3,3.650011439633628,6.72917120250484,3,-0.1941097503628356,0.3515151515151515,0.1017540061061999,3739.99,-5.582,0.0,1.0
207,207,2019-01-10,12,3,58.0,22.666666666666668,3,2.331922052101617,3,3.628671787394479,7.29392717282943,3,-0.6187832790967074,0.3291666666666666,0.3607965222220144,3732.81,-8.842,0.0,1.0
208,208,2019-01-10,13,4,93.0,47.25,4,3.4315233450661395,4,4.139934596296268,8.571457941362407,4,1.3345217324194325,0.4284090909090908,1.076672679404815,3725.62,-6.69,0.0,1.0
209,209,2019-01-10,14,3,48.66666666666666,21.33333333333333,3,2.165591663395288,3,3.3878985493290514,6.553490212724339,3,0.775494055733545,0.2555555555555555,2.5813617960174504,3726.32,-1.294,0.0,1.0
210,210,2019-01-10,15,5,116.4,54.4,5,1.53031911477152,5,2.713901542500796,5.444220657272316,5,0.2660443326138023,0.4763636363636364,0.8574355845565492,3726.39,-2.012,0.0,1.0
211,211,2019-01-10,16,14,34.5,15.571428571428571,14,2.2502382036806168,14,3.15594767449784,6.620471592464171,14,0.7816914138133676,0.3114285714285714,1.0821596852229185,3583.21,-31.356,0.0,1.0
212,212,2019-01-10,17,9,55.44444444444444,28.88888888888889,9,1.9854404087566997,9,2.9713087371457183,5.9567491459024176,9,0.1054100280146998,0.1138888888888888,-0.0634322308514322,3574.18,-31.726,0.0,1.0
213,213,2019-01-10,18,8,12.125,4.25,8,1.0823365942112422,8,2.174076116077183,4.381412710288425,8,0.6279765428013256,0.3901515151515151,0.6304686773041334,3573.78,-30.368,0.0,1.0
214,214,2019-01-10,19,5,11.8,4.2,5,0.9288781798282744,5,1.9004825585458511,4.029360738374126,5,0.0072727272727272,0.1054545454545454,0.7109503904940588,3596.12,-26.04,0.0,1.0
215,215,2019-01-10,20,5,8.4,3.8,5,0.5888877958332881,5,0.8764053269347762,2.6652931227680643,5,0.4574346401373431,0.1783333333333333,0.4807245191944397,3585.62,-28.154,0.0,1.0
216,216,2019-01-10,21,8,714.25,55.625,8,1.9072020115587216,8,4.509674620010605,7.416876631569327,8,0.0,0.0,0.3753882573048771,3586.29,0.616,1.0,1.0
217,217,2019-01-10,22,5,39.0,7.4,5,1.4370774031160831,5,3.4945303272582,6.131607730374283,5,0.7537233229228695,0.24,0.8521032664950976,3583.43,1.85,1.0,1.0
218,218,2019-01-10,23,8,12.75,2.5,8,0.6212266624470001,8,2.3748122347271243,3.996038897174124,8,-0.0475639164643982,0.3562499999999999,0.5770596246499183,3585.88,2.42,1.0,1.0
219,219,2019-01-11,0,4,236.0,74.25,4,2.910659267872972,4,4.186275276483737,7.346934544356708,4,-0.5086242854432472,0.5818181818181818,0.6909369401851524,3607.72,2.32,1.0,1.0
220,220,2019-01-11,1,1,3.0,0.0,1,0.0,1,1.0986122886681098,1.0986122886681098,1,-0.2746530721670274,0.1499999999999999,-0.3001408772641276,3592.95,1.466,1.0,1.0
221,221,2019-01-11,2,5,33.4,18.4,5,2.1363789154093795,5,2.722180825529695,5.058559740939074,5,-0.8788709050756671,0.4909090909090908,2.251703539239135,3579.76,-1.306,0.0,1.0
222,222,2019-01-11,3,7,19581.0,3045.714285714286,7,4.163171353653525,7,6.692370333801047,10.855541687454572,7,-0.2547036036522039,0.1285714285714286,0.8740150747409903,3583.09,-0.068,0.0,1.0
223,223,2019-01-11,4,7,3152.8571428571427,238.7142857142857,7,4.328734389160398,7,6.734022246043906,11.205613778061448,7,0.6948914781182325,0.1571428571428571,0.7068331871255379,3562.0,-4.776,0.0,1.0
224,224,2019-01-11,5,1,95.0,49.0,1,3.8918202981106265,1,4.553876891600541,8.445697189711167,1,0.4862674139530665,0.3363636363636363,1.2090492402830293,3573.49,-6.846,0.0,1.0
225,225,2019-01-11,6,2,527.0,39.0,2,3.1042950130483145,2,5.036889349973055,8.64118436302137,2,3.920337526370396,0.3,3.861526513632469,3584.48,-1.694,0.0,1.0
226,226,2019-01-11,7,2,37.5,16.0,2,1.7169936022425731,2,3.3140206880897667,5.031014290332339,2,0.0,0.5,-0.2914258732041865,3595.47,3.142,1.0,1.0
227,227,2019-01-11,8,1,17.0,15.0,1,2.70805020110221,1,2.833213344056216,6.541263545158426,1,0.0,0.0,2.3627043925112234,3605.61,4.504,1.0,1.0
228,228,2019-01-11,9,4,21240.75,1768.5,4,4.0516341181179545,4,5.688551414791285,9.99018553290924,4,0.9155684813797356,0.2583333333333333,2.1053800255125856,3591.3,5.86,1.0,1.0
229,229,2019-01-11,10,10,4315.5,181.7,10,1.6926878763797018,10,3.2342150010893675,5.026902877469069,10,0.1984789179862003,0.1809523809523809,0.5037336054004673,3586.06,2.514,1.0,1.0
230,230,2019-01-11,11,2,7.5,5.0,2,1.5222612188617115,2,1.791759469228055,3.814020688089767,2,0.0133165125899164,0.1757575757575757,-1.023142952695971,3594.0,1.904,1.0,1.0
231,231,2019-01-11,12,2,72.5,30.5,2,2.055436932086656,2,3.49971123375398,6.555148165840636,2,-0.4883339034173726,0.4083333333333332,0.0,3585.4,-2.014,0.0,1.0
232,232,2019-01-11,13,3,97.0,41.66666666666666,3,2.745296908642832,3,3.664622012092378,7.743252254068544,3,-0.0699537429556036,0.2222222222222221,-1.657430678553846,3569.67,-7.188,0.0,1.0
233,233,2019-01-11,14,5,40.6,6.4,5,1.3055915835245102,5,2.517528231495228,5.023119815019738,5,0.1947817713440807,0.1866666666666666,1.5011475766239295,3598.72,1.484,1.0,1.0
234,234,2019-01-11,15,3,69.0,23.33333333333333,3,1.41616508068312,3,2.94278254001772,5.35894762070084,3,0.0,0.0,0.7986793105345216,3585.51,-0.11,0.0,1.0
235,235,2019-01-11,16,16,292.0625,15.75,16,1.1024742002492738,16,2.925771937760606,5.15324613800988,16,0.7368159770525496,0.1659090909090909,1.240382343301382,3601.05,1.41,1.0,1.0
236,236,2019-01-11,17,10,38.1,3.8,10,0.5313205979041787,10,1.2898579621202697,2.8211785600244483,10,0.0728419482195652,0.2904545454545454,0.2029170033388253,3608.9,4.7,1.0,1.0
237,237,2019-01-11,18,8,32.25,15.375,8,1.344599485652502,8,2.355769439593315,4.825368925245817,8,0.0382921497595953,0.3359848484848484,0.5776318723658003,3605.88,7.242,1.0,1.0
238,238,2019-01-11,19,3,12.333333333333334,4.333333333333333,3,1.2904003369692971,3,2.4540035170865777,4.744403854055874,3,-0.5603061753478311,0.2764309764309764,0.0,3606.15,1.486,1.0,1.0
239,239,2019-01-11,20,5,25.4,9.4,5,1.5020861112756014,5,3.0809034331051706,5.782989544380772,5,0.4601046510573595,0.2299999999999999,0.8256417213812227,3610.7,5.038,1.0,1.0
240,240,2019-01-11,21,4,21.0,5.75,4,1.322066757673634,4,2.830610673973892,5.1526774316475255,4,-0.2822380292462656,0.3,0.2113050724698473,3602.52,0.294,1.0,1.0
241,241,2019-01-11,22,4,15.75,9.0,4,1.442080248948443,4,2.1095374960189464,4.801617744967389,4,0.9438850418804255,0.125,0.2318716601353258,3578.85,-6.01,0.0,1.0
242,242,2019-01-11,23,2,11.0,0.5,2,0.0,2,2.021525633917275,3.021525633917275,2,-0.197221948958322,0.3,0.0,3601.31,-0.914,0.0,1.0
243,243,2019-01-12,0,3,16.333333333333332,5.333333333333333,3,1.110734836725068,3,2.649932405387284,4.094000575445686,3,0.0,0.0,0.1312192077179632,3601.46,-0.938,0.0,1.0
244,244,2019-01-12,1,1,8.0,2.0,1,0.6931471805599453,1,2.079441541679836,2.772588722239781,1,0.0,0.0,0.7631946985091077,3590.17,-4.106,0.0,1.0
245,245,2019-01-12,2,2,132.5,48.0,2,2.2769384458002704,2,4.04718922248648,6.82412766828675,2,1.3854132473889955,0.1666666666666666,2.227190336502549,3594.88,-1.528,0.0,1.0
246,246,2019-01-12,3,3,10.666666666666666,1.0,3,0.2310490601866484,3,2.340361321429713,2.571410381616362,3,-0.1494499018890742,0.3111111111111111,0.2921349908028146,3601.15,4.46,1.0,1.0
247,247,2019-01-12,5,3,76.66666666666667,28.33333333333333,3,2.439513182855967,3,3.717643576968941,6.4904900931582405,3,1.0226749047101131,0.4333333333333333,1.5949037881929122,3587.72,-2.748,0.0,1.0
248,248,2019-01-12,7,1,10.0,0.0,1,0.0,1,2.302585092994046,2.302585092994046,1,-0.2302585092994046,0.6,0.0,3582.38,-2.5,0.0,1.0
249,249,2019-01-12,11,2,45.5,17.5,2,2.787974551573158,2,3.7641658833536233,7.052140434926782,2,0.7272398392570047,0.25,0.4141630884568641,3571.16,-0.116,0.0,1.0
250,250,2019-01-12,12,1,807.0,287.0,1,5.659482215759621,1,6.693323668269949,13.352805884029571,1,0.3921062045310262,0.4301587301587302,3.3747865675168787,3590.36,1.596,1.0,1.0
251,251,2019-01-12,13,3,73.66666666666667,25.0,3,2.008621991275105,3,3.8485287490699256,6.857150740345031,3,-0.1088238181251903,0.1111111111111111,0.3975417695218044,3587.73,2.734,1.0,1.0
252,252,2019-01-12,14,2,37.0,13.0,2,1.629048269010741,2,2.92177220851568,6.05082047752642,2,0.2527582447554121,0.4083333333333333,0.8153188757400347,3592.5,2.84,1.0,1.0
253,253,2019-01-12,15,2,46.5,35.0,2,3.3576916931673404,2,3.603929935716237,7.961621628883578,2,-0.3620432511832573,0.2490530303030302,1.6678779472083256,3591.11,3.044,1.0,1.0
254,254,2019-01-12,16,3,53.0,24.0,3,2.1640799450068235,3,3.3395334532122107,6.836946731552369,3,0.949975097609582,0.3402777777777777,0.6879284748706597,3589.9,3.748,1.0,1.0
255,255,2019-01-12,17,1,17.0,1.0,1,0.0,1,2.833213344056216,3.833213344056216,1,-0.3833213344056216,0.6,0.0,3592.0,0.328,1.0,1.0
256,256,2019-01-12,18,1,32.0,25.0,1,3.218875824868201,1,3.4657359027997265,8.684611727667928,1,2.171152931916982,0.3333333333333333,0.0,3591.92,0.838,1.0,1.0
257,257,2019-01-12,19,4,116.75,42.0,4,1.2809909948508147,4,2.225409733075081,5.256400727925897,4,-0.1963753152491626,0.4166666666666666,1.5611082901089737,3593.74,0.248,1.0,1.0
258,258,2019-01-12,21,2,387.5,20.5,2,3.012932986912657,2,5.369826119965499,9.882759106878156,2,2.6139091819828817,0.25,1.3994342357338658,3591.3,0.28,1.0,1.0
259,259,2019-01-12,22,2,16.0,2.5,2,0.8958797346140275,2,2.7212088552608966,4.617088589874925,2,-0.2571567363195766,0.3,0.5202280775745035,3580.01,-2.398,0.0,1.0
260,260,2019-01-12,23,2,812.0,349.5,2,4.866052967890254,2,5.552057383305484,11.918110351195738,2,1.8599594074049883,0.1666666666666666,0.0,3583.13,-1.758,0.0,1.0
261,261,2019-01-13,1,1,78.0,41.0,1,3.713572066704308,1,4.356708826689592,9.0702808933939,1,0.0,0.0,0.0,3569.04,-5.116,0.0,1.0
262,262,2019-01-13,2,1,10.0,1.0,1,0.0,1,2.302585092994046,2.302585092994046,1,-0.2302585092994046,0.6,0.0,3588.24,-0.612,0.0,1.0
263,263,2019-01-13,3,1,30.0,12.0,1,2.4849066497880004,1,3.4011973816621555,6.886104031450156,1,1.3772208062900313,0.2,-2.8942295244185003,3593.24,2.646,1.0,1.0
264,264,2019-01-13,5,2,181.5,11.0,2,2.393745871391024,2,4.130763224198233,6.5245090955892575,2,0.0,0.0,0.0,3582.26,2.358,1.0,1.0
265,265,2019-01-13,6,1,65.0,38.0,1,3.6375861597263857,1,4.174387269895637,8.811973429622022,1,0.0,0.0,1.994149587123464,3580.94,2.38,1.0,1.0
266,266,2019-01-13,8,1,1151.0,161.0,1,5.081404364984463,1,7.048386408721883,12.129790773706349,1,1.819468616055952,0.0333333333333333,-3.068432103815173,3575.1,-3.628,0.0,1.0
267,267,2019-01-13,10,2,27.0,13.0,2,2.5375869076169133,2,3.278389178079021,6.815976085695935,2,-0.3619162312519754,0.05,0.0,3584.09,0.366,1.0,1.0
268,268,2019-01-13,12,1,174.0,66.0,1,4.189654742026425,1,5.159055299214529,10.348710041240954,1,1.411187732896493,0.4545454545454545,3.7572465655747393,3583.36,-0.064,0.0,1.0
